Date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha12,alpha13,alpha14,alpha15,alpha54,alphaExt1,alphaExt2,alphaExt3,alphaExt4
2022-09-21 00:00:00-04:00,2.5,0.11810196316346876,0.23771270376360468,-1.0,-25480.0,0.09873412771216776,6.5491943359375,-88.0,1.678480171106852,-7.0,-0.0009405607964288723,1.0547090514229442,1.1043938003660914,1.0845083441080035,0.9079032949614504
2022-09-22 00:00:00-04:00,1.5,0.20828211877573627,0.2572402100446139,-1.0,-59892.0,0.08166849848321348,-3.098663330078125,-78.0,2.205049459046764,-7.0,-0.16561900134132954,1.0509650362412664,1.1179081336075976,1.0783074962130657,0.8896189002062143
2022-09-23 00:00:00-04:00,0.5,0.4788394961190425,0.323181951090358,-1.0,-13825.0,0.27810867537938017,6.128875732421875,-31.0,45.053605411459586,-6.0,-0.6587926979172511,1.066268047651861,1.1297908017037221,1.0833536615891248,0.8309597334256482
2022-09-26 00:00:00-04:00,4.5,0.6657322194543889,-0.09110666743379421,-1.0,-58236.0,-0.04756329393731073,-3.55810546875,-82.0,-21.879115211162937,-4.0,-0.1834706998781482,1.0749511722743321,1.1573952334935735,1.1070253196505813,0.794733681634281
2022-09-27 00:00:00-04:00,4.5,0.5986217941820786,0.39896660916708954,-1.0,-26019.0,0.4676585373559876,0.90899658203125,-312.0,63.133902543058326,-5.0,-0.2806302442299316,1.062012283070163,1.165954630172619,1.1109004077818931,0.7623820660291684
2022-09-28 00:00:00-04:00,4.5,-0.1638577679045128,0.4303513825473312,-2.0,-25606.0,0.5005817679711484,-6.989044189453125,-284.0,240.27924862615123,-6.0,-0.7518958422938457,1.0712563475524892,1.155011219301133,1.096576397404498,0.7675276652345677
2022-09-29 00:00:00-04:00,3.5,-0.5890179396907785,0.48180239046831697,-1.0,-22450.0,0.5171899853637348,7.56573486328125,-355.0,81.7160176874701,-6.0,-0.4406264482676514,1.1096613930987624,1.1746086196578842,1.1102604350703587,0.7302631620975323
2022-09-30 00:00:00-04:00,2.5,-0.2886169246903584,0.6206845773838294,-1.0,-3656.0,0.6755702048268554,5.483795166015625,-299.0,166.19027038740643,-5.0,-0.016829164037826912,1.1247685451387337,1.189393980052833,1.1324415899522609,0.7169590554042169
2022-10-03 00:00:00-04:00,1.5,0.2501322172840142,0.4678788799421394,-2.0,-72996.0,0.4441039328311343,9.2177734375,-260.0,93.2618258945382,-4.0,-0.7343114420798862,1.0676140606703344,1.1382297751464507,1.1012943511415236,0.7792764789564374
2022-10-04 00:00:00-04:00,4.5,0.4498075092907299,0.05832657891070575,-8.0,-39480.0,0.25386501083523383,-11.104217529296875,-244.0,122.87066524425317,-6.0,-0.9260199270746045,1.0228333605223765,1.1038960242721403,1.0736143243629295,0.7977099488568478
